sample_index,timestamp_since_poweron_ms,real_time_clock,temperature,pressure,humidity,gas_resistance,heater_profile_step_index,gas_valid,heater_stable,error_code
5262,15733597,0,28.083,975.021,42.758,61068.703,2,1,1,0
5263,15736587,0,28.078,975.008,42.805,61244.020,3,1,1,0
5264,15739577,0,28.071,975.009,42.840,61200.094,4,1,1,0
5265,15742567,0,28.066,975.015,42.840,61288.004,5,1,1,0
5266,15745557,0,28.068,975.022,42.864,60894.387,6,1,1,0
5267,15748547,0,28.066,975.052,42.875,61376.168,7,1,1,0
5268,15751537,0,28.058,975.032,42.904,61376.168,8,1,1,0
5269,15754527,0,28.051,975.026,42.909,61376.168,9,1,1,0
5270,15757517,0,28.041,975.004,42.908,61420.344,0,1,1,0
5271,15760507,0,28.041,975.020,42.914,61288.004,1,1,1,0
5272,15763497,0,28.031,975.030,42.919,61332.055,2,1,1,0
5273,15766487,0,28.023,975.019,42.906,60634.770,3,1,1,0
5274,15769477,0,28.013,975.036,42.899,61686.746,4,1,1,0
5275,15772467,0,28.006,975.034,42.928,60937.871,5,1,1,0
5276,15775457,0,28.001,975.053,42.921,61553.258,6,1,1,0
5277,15778447,0,27.995,975.045,42.915,61156.234,7,1,1,0
5278,15781437,0,27.985,975.050,42.896,61420.344,8,1,1,0
5279,15784427,0,27.975,975.014,42.924,61112.438,9,1,1,0
5280,15787417,0,27.975,975.023,42.948,61025.031,0,1,1,0
5281,15790407,0,27.968,975.026,43.013,61776.062,1,1,1,0
5282,15793397,0,27.968,975.022,43.031,61112.438,2,1,1,0
5283,15796387,0,27.958,975.043,43.018,61464.586,3,1,1,0
5284,15799377,0,27.950,975.014,43.047,61156.234,4,1,1,0
5285,15802367,0,27.948,975.026,43.076,61553.258,5,1,1,0
5286,15805357,0,27.943,975.026,43.105,61288.004,6,1,1,0
5287,15808347,0,27.935,975.041,43.134,61288.004,7,1,1,0
5288,15811337,0,27.928,975.069,43.151,61508.891,8,1,1,0
5289,15814327,0,27.920,975.028,43.162,60937.871,9,1,1,0
5290,15817317,0,27.915,975.056,43.203,61112.438,0,1,1,0
5291,15820307,0,27.913,975.059,43.227,61288.004,1,1,1,0
5292,15823297,0,27.902,975.044,43.238,61200.094,2,1,1,0
5293,15826287,0,27.890,975.011,43.218,61244.020,3,1,1,0
5294,15829277,0,27.892,975.038,43.219,61642.188,4,1,1,0
5295,15832267,0,27.885,975.022,43.242,61025.031,5,1,1,0
5296,15835257,0,27.885,975.034,43.230,62135.922,6,1,1,0
5297,15838247,0,27.882,975.046,43.223,61112.438,7,1,1,0
5298,15841237,0,27.872,975.046,43.186,61508.891,8,1,1,0
5299,15844227,0,27.870,975.026,43.174,61553.258,9,1,1,0
5300,15847217,0,27.862,975.036,43.197,61288.004,0,1,1,0
5301,15850207,0,27.855,975.050,43.214,61288.004,1,1,1,0
5302,15853197,0,27.847,975.030,43.219,61332.055,2,1,1,0
5303,15856187,0,27.842,975.022,43.207,61776.062,3,1,1,0
5304,15859177,0,27.837,975.049,43.242,61865.637,4,1,1,0
5305,15862167,0,27.835,975.043,43.236,61288.004,5,1,1,0
5306,15865157,0,27.825,975.032,43.223,61910.520,6,1,1,0
5307,15868147,0,27.814,975.035,43.215,62135.922,7,1,1,0
5308,15871137,0,27.814,975.020,43.192,61731.371,8,1,1,0
5309,15874127,0,27.812,975.034,43.179,61776.062,9,1,1,0
5310,15877117,0,27.804,975.035,43.179,62181.199,0,1,1,0
5311,15880107,0,27.792,975.031,43.231,61553.258,1,1,1,0
5312,15883097,0,27.784,975.016,43.254,61776.062,2,1,1,0
5313,15886087,0,27.782,975.016,43.265,61820.816,3,1,1,0
5314,15889077,0,27.774,975.016,43.282,62090.711,4,1,1,0
5315,15892067,0,27.767,975.024,43.305,61420.344,5,1,1,0
5316,15895057,0,27.772,975.030,43.318,61642.188,6,1,1,0
5317,15898047,0,27.762,975.049,43.317,61820.816,7,1,1,0
5318,15901037,0,27.754,975.014,43.322,61642.188,8,1,1,0
5319,15904027,0,27.747,975.014,43.351,62135.922,9,1,1,0
5320,15907017,0,27.747,975.026,43.351,61464.586,0,1,1,0
5321,15910007,0,27.739,975.018,43.392,61731.371,1,1,1,0
5322,15912997,0,27.744,975.038,43.398,61597.691,2,1,1,0
5323,15915987,0,27.732,975.021,43.403,62683.645,3,1,1,0
5324,15918977,0,27.739,975.031,43.392,61776.062,4,1,1,0
5325,15921967,0,27.729,975.012,43.402,62135.922,5,1,1,0
5326,15924957,0,27.732,975.030,43.433,61597.691,6,1,1,0
5327,15927947,0,27.727,975.030,43.432,61642.188,7,1,1,0
5328,15930937,0,27.721,975.019,43.455,62362.973,8,1,1,0
5329,15933927,0,27.716,975.033,43.443,61820.816,9,1,1,0
5330,15936917,0,27.716,975.026,43.455,62181.199,0,1,1,0
5331,15939907,0,27.709,975.027,43.442,62545.809,1,1,1,0
5332,15942897,0,27.704,975.023,43.435,61686.746,2,1,1,0
5333,15945887,0,27.699,975.024,43.429,61332.055,3,1,1,0
5334,15948877,0,27.694,975.005,43.422,62454.258,4,1,1,0
5335,15951867,0,27.684,975.020,43.409,62000.484,5,1,1,0
5336,15954857,0,27.686,975.008,43.403,62135.922,6,1,1,0
5337,15957847,0,27.681,975.029,43.409,61910.520,7,1,1,0
5338,15960837,0,27.679,975.018,43.379,61910.520,8,1,1,0
5339,15963827,0,27.664,974.992,43.395,62135.922,9,1,1,0
5340,15966817,0,27.666,975.012,43.413,62045.566,0,1,1,0
5341,15969807,0,27.654,975.002,43.411,62591.688,1,1,1,0
5342,15972797,0,27.656,975.007,43.418,62775.871,2,1,1,0
5343,15975787,0,27.649,975.010,43.411,61955.469,3,1,1,0
5344,15978777,0,27.639,975.008,43.404,62181.199,4,1,1,0
5345,15981767,0,27.644,975.008,43.434,62868.371,5,1,1,0
5346,15984757,0,27.628,974.996,43.414,62271.953,6,1,1,0
5347,15987747,0,27.628,974.987,43.420,62090.711,7,1,1,0
5348,15990737,0,27.626,974.996,43.438,62226.543,8,1,1,0
5349,15993727,0,27.623,975.019,43.450,62454.258,9,1,1,0
5350,15996717,0,27.626,975.041,43.468,62135.922,0,1,1,0
5351,15999707,0,27.626,975.025,43.492,62181.199,1,1,1,0
5352,16002697,0,27.616,975.004,43.485,61731.371,2,1,1,0
5353,16005687,0,27.606,975.002,43.477,62090.711,3,1,1,0
5354,16008677,0,27.603,975.019,43.495,62000.484,4,1,1,0
5355,16011667,0,27.596,975.014,43.500,62271.953,5,1,1,0
5356,16014657,0,27.598,975.023,43.495,61376.168,6,1,1,0
5357,16017647,0,27.596,975.028,43.524,62135.922,7,1,1,0
5358,16020637,0,27.591,975.019,43.512,62000.484,8,1,1,0
5359,16023627,0,27.588,975.033,43.517,61910.520,9,1,1,0
5360,16026617,0,27.583,975.018,43.523,62181.199,0,1,1,0
5361,16029607,0,27.578,975.045,43.540,62226.543,1,1,1,0
5362,16032597,0,27.568,975.019,43.527,62045.566,2,1,1,0
5363,16035587,0,27.571,975.012,43.551,62271.953,3,1,1,0
5364,16038577,0,27.561,975.024,43.544,62271.953,4,1,1,0
5365,16041567,0,27.558,975.009,43.550,62408.582,5,1,1,0
5366,16044557,0,27.551,975.032,43.549,62317.430,6,1,1,0
5367,16047547,0,27.551,975.025,43.596,62226.543,7,1,1,0
5368,16050537,0,27.543,975.006,43.602,62226.543,8,1,1,0
5369,16053527,0,27.548,975.028,43.644,62961.141,9,1,1,0
5370,16056517,0,27.540,975.024,43.649,62408.582,0,1,1,0
5371,16059507,0,27.543,975.028,43.673,62271.953,1,1,1,0
5372,16062497,0,27.538,975.040,43.691,61820.816,2,1,1,0
5373,16065487,0,27.535,975.042,43.696,61731.371,3,1,1,0
5374,16068477,0,27.530,975.039,43.738,62408.582,4,1,1,0
5375,16071467,0,27.528,975.043,43.743,62362.973,5,1,1,0
5376,16074457,0,27.518,975.037,43.742,62135.922,6,1,1,0
5377,16077447,0,27.528,975.054,43.767,62408.582,7,1,1,0
5378,16080437,0,27.523,975.044,43.796,62090.711,8,1,1,0
5379,16083427,0,27.523,975.044,43.790,61865.637,9,1,1,0
5380,16086417,0,27.520,975.021,43.778,61464.586,0,1,1,0
5381,16089407,0,27.520,975.024,43.790,62822.086,1,1,1,0
5382,16092397,0,27.513,975.036,43.783,62135.922,2,1,1,0
5383,16095387,0,27.515,975.027,43.802,61910.520,3,1,1,0
5384,16098377,0,27.513,975.051,43.753,62181.199,4,1,1,0
5385,16101367,0,27.508,975.005,43.777,62090.711,5,1,1,0
5386,16104357,0,27.503,975.014,43.764,62317.430,6,1,1,0
5387,16107347,0,27.508,975.020,43.765,61955.469,7,1,1,0
5388,16110337,0,27.500,975.014,43.764,62408.582,8,1,1,0
5389,16113327,0,27.498,975.017,43.782,62000.484,9,1,1,0
5390,16116317,0,27.498,975.035,43.799,62000.484,0,1,1,0
5391,16119307,0,27.503,975.028,43.818,62090.711,1,1,1,0
5392,16122297,0,27.503,975.014,43.812,62683.645,2,1,1,0
5393,16125287,0,27.500,975.048,43.812,62775.871,3,1,1,0
5394,16128277,0,27.498,975.017,43.823,62454.258,4,1,1,0
5395,16131267,0,27.495,975.035,43.835,62729.723,5,1,1,0
5396,16134257,0,27.498,975.039,43.847,62637.633,6,1,1,0
5397,16137247,0,27.503,975.059,43.860,62181.199,7,1,1,0
5398,16140237,0,27.498,975.035,43.871,62362.973,8,1,1,0
5399,16143227,0,27.503,975.032,43.890,62226.543,9,1,1,0
5400,16146217,0,27.503,975.062,43.878,62637.633,0,1,1,0
5401,16149207,0,27.495,975.044,43.895,62090.711,1,1,1,0
5402,16152197,0,27.490,975.026,43.870,62135.922,2,1,1,0
5403,16155187,0,27.490,975.027,43.894,62271.953,3,1,1,0
5404,16158177,0,27.493,975.035,43.895,62362.973,4,1,1,0
5405,16161167,0,27.485,975.011,43.882,62181.199,5,1,1,0
5406,16164157,0,27.488,975.036,43.888,62408.582,6,1,1,0
5407,16167147,0,27.490,975.024,43.888,61508.891,7,1,1,0
5408,16170137,0,27.490,975.033,43.870,62408.582,8,1,1,0
5409,16173127,0,27.485,975.027,43.906,62181.199,9,1,1,0
5410,16176117,0,27.493,975.031,43.913,62362.973,0,1,1,0
5411,16179107,0,27.493,975.022,43.919,61910.520,1,1,1,0
5412,16182097,0,27.488,975.029,43.918,62090.711,2,1,1,0
5413,16185087,0,27.490,975.022,43.918,62362.973,3,1,1,0
5414,16188077,0,27.495,975.028,43.919,62545.809,4,1,1,0
5415,16191067,0,27.493,975.033,43.937,62500.000,5,1,1,0
5416,16194057,0,27.495,975.042,43.925,62362.973,6,1,1,0
5417,16197047,0,27.493,975.028,43.901,62454.258,7,1,1,0
5418,16200037,0,27.498,975.021,43.931,62045.566,8,1,1,0
5419,16203027,0,27.495,975.022,43.931,62317.430,9,1,1,0
5420,16206017,0,27.498,975.035,43.931,62362.973,0,1,1,0
5421,16209007,0,27.500,975.037,43.949,62408.582,1,1,1,0
5422,16211997,0,27.505,975.041,43.968,62683.645,2,1,1,0
5423,16214987,0,27.498,975.021,43.979,62271.953,3,1,1,0
5424,16217977,0,27.498,975.030,43.943,62454.258,4,1,1,0
5425,16220967,0,27.500,975.043,43.955,62822.086,5,1,1,0
5426,16223957,0,27.503,975.041,43.962,62362.973,6,1,1,0
5427,16226947,0,27.508,975.032,43.968,62090.711,7,1,1,0
5428,16229937,0,27.505,975.030,43.980,62000.484,8,1,1,0
5429,16232927,0,27.505,975.005,43.980,62181.199,9,1,1,0
5430,16235917,0,27.510,975.027,43.957,62362.973,0,1,1,0
5431,16238907,0,27.513,975.025,43.969,61686.746,1,1,1,0
5432,16241897,0,27.513,975.027,43.969,62822.086,2,1,1,0
5433,16244887,0,27.508,975.029,43.980,62545.809,3,1,1,0
5434,16247877,0,27.513,975.024,43.951,62545.809,4,1,1,0
5435,16250867,0,27.515,975.033,43.969,62454.258,5,1,1,0
5436,16253857,0,27.515,975.031,43.957,62090.711,6,1,1,0
5437,16256847,0,27.513,975.017,44.005,62317.430,7,1,1,0
5438,16259837,0,27.515,975.024,44.011,61332.055,8,1,1,0
5439,16262827,0,27.508,974.996,44.028,62090.711,9,1,1,0
5440,16265817,0,27.515,975.006,44.053,61464.586,0,1,1,0
5441,16268807,0,27.523,975.026,44.078,62545.809,1,1,1,0
5442,16271797,0,27.538,975.036,44.116,62271.953,2,1,1,0
5443,16274787,0,27.533,975.031,44.175,62135.922,3,1,1,0
5444,16277777,0,27.540,975.010,44.176,62000.484,4,1,1,0
5445,16280767,0,27.551,975.044,44.189,62135.922,5,1,1,0
5446,16283757,0,27.548,975.010,44.201,62362.973,6,1,1,0
5447,16286747,0,27.561,975.027,44.226,62045.566,7,1,1,0
5448,16289737,0,27.563,975.022,44.256,62226.543,8,1,1,0
5449,16292727,0,27.571,975.023,44.281,61910.520,9,1,1,0
5450,16295717,0,27.583,975.007,44.295,62000.484,0,1,1,0
5451,16298707,0,27.588,975.020,44.301,62000.484,1,1,1,0
5452,16301697,0,27.601,975.005,44.309,61508.891,2,1,1,0
5453,16304687,0,27.601,975.012,44.267,62181.199,3,1,1,0
5454,16307677,0,27.611,975.015,44.262,61865.637,4,1,1,0
5455,16310667,0,27.613,975.018,44.280,62090.711,5,1,1,0
5456,16313657,0,27.621,975.005,44.269,61865.637,6,1,1,0
5457,16316647,0,27.633,975.016,44.253,61731.371,7,1,1,0
5458,16319637,0,27.633,975.011,44.241,61820.816,8,1,1,0
5459,16322627,0,27.639,974.999,44.182,62317.430,9,1,1,0
5460,16325617,0,27.651,975.016,44.159,61731.371,0,1,1,0
5461,16328607,0,27.659,975.008,44.118,61642.188,1,1,1,0
5462,16331597,0,27.669,975.026,44.143,61955.469,2,1,1,0
5463,16334587,0,27.674,975.012,44.084,61776.062,3,1,1,0
5464,16337577,0,27.681,975.031,44.091,62090.711,4,1,1,0
5465,16340567,0,27.681,975.020,44.061,61910.520,5,1,1,0
5466,16343557,0,27.686,975.004,44.043,61731.371,6,1,1,0
5467,16346547,0,27.691,975.019,44.026,61200.094,7,1,1,0
5468,16349537,0,27.694,975.014,43.990,62181.199,8,1,1,0
5469,16352527,0,27.701,975.026,43.979,61955.469,9,1,1,0
5470,16355517,0,27.704,975.032,43.956,61156.234,0,1,1,0
5471,16358507,0,27.701,975.037,43.949,61820.816,1,1,1,0
5472,16361497,0,27.706,975.032,43.950,62000.484,2,1,1,0
5473,16364487,0,27.714,975.036,43.927,61686.746,3,1,1,0
5474,16367477,0,27.719,975.039,43.945,61910.520,4,1,1,0
5475,16370467,0,27.714,975.033,43.909,62090.711,5,1,1,0
5476,16373457,0,27.716,975.022,43.921,61686.746,6,1,1,0
5477,16376447,0,27.719,975.037,43.921,61820.816,7,1,1,0
5478,16379437,0,27.719,975.035,43.915,62000.484,8,1,1,0
5479,16382427,0,27.719,975.039,43.921,61820.816,9,1,1,0
5480,16385417,0,27.729,975.043,43.911,61820.816,0,1,1,0
5481,16388407,0,27.724,975.041,43.928,61776.062,1,1,1,0
5482,16391397,0,27.724,975.053,43.940,62271.953,2,1,1,0
5483,16394387,0,27.724,975.026,43.946,61865.637,3,1,1,0
5484,16397377,0,27.732,975.052,43.911,61820.816,4,1,1,0
5485,16400367,0,27.727,975.043,43.934,61820.816,5,1,1,0
5486,16403357,0,27.727,975.034,43.904,61776.062,6,1,1,0
5487,16406347,0,27.734,975.063,43.881,61642.188,7,1,1,0
5488,16409337,0,27.724,975.051,43.832,62045.566,8,1,1,0
5489,16412327,0,27.729,975.052,43.809,61597.691,9,1,1,0
5490,16415317,0,27.732,975.050,43.791,61910.520,0,1,1,0
5491,16418307,0,27.721,975.028,43.766,62271.953,1,1,1,0
5492,16421297,0,27.719,975.028,43.730,61865.637,2,1,1,0
5493,16424287,0,27.719,975.035,43.730,61820.816,3,1,1,0
5494,16427277,0,27.719,975.049,43.730,61865.637,4,1,1,0
5495,16430267,0,27.706,975.039,43.722,62181.199,5,1,1,0
5496,16433257,0,27.709,975.045,43.741,61686.746,6,1,1,0
5497,16436247,0,27.709,975.045,43.723,61820.816,7,1,1,0
5498,16439237,0,27.706,975.029,43.734,62271.953,8,1,1,0
5499,16442227,0,27.709,975.045,43.717,61820.816,9,1,1,0
5500,16445217,0,27.701,975.041,43.686,62090.711,0,1,1,0
5501,16448207,0,27.694,975.040,43.715,61776.062,1,1,1,0
5502,16451197,0,27.696,975.033,43.715,61776.062,2,1,1,0
5503,16454187,0,27.699,975.060,43.692,61955.469,3,1,1,0
5504,16457177,0,27.689,975.040,43.678,62090.711,4,1,1,0
5505,16460167,0,27.691,975.051,43.667,62090.711,5,1,1,0
5506,16463157,0,27.681,975.038,43.648,62271.953,6,1,1,0
5507,16466147,0,27.681,975.039,43.648,62317.430,7,1,1,0
5508,16469137,0,27.681,975.048,43.618,62317.430,8,1,1,0
5509,16472127,0,27.676,975.057,43.653,62226.543,9,1,1,0
5510,16475117,0,27.666,975.040,43.658,62545.809,0,1,1,0
5511,16478107,0,27.661,975.022,43.663,62135.922,1,1,1,0
5512,16481097,0,27.664,975.053,43.759,62271.953,2,1,1,0
5513,16484087,0,27.656,975.050,43.758,62181.199,3,1,1,0
5514,16487077,0,27.659,975.047,43.818,62090.711,4,1,1,0
5515,16490067,0,27.646,975.028,43.835,62135.922,5,1,1,0
5516,16493057,0,27.649,975.055,43.853,62090.711,6,1,1,0
5517,16496047,0,27.654,975.061,43.854,62591.688,7,1,1,0
5518,16499037,0,27.641,975.024,43.858,62226.543,8,1,1,0
5519,16502027,0,27.644,975.047,43.889,62135.922,9,1,1,0
5520,16505017,0,27.646,975.035,43.895,62135.922,0,1,1,0
5521,16508007,0,27.636,975.041,43.876,61112.438,1,1,1,0
5522,16510997,0,27.636,975.054,43.876,61553.258,2,1,1,0
5523,16513987,0,27.631,975.034,43.875,62181.199,3,1,1,0
5524,16516977,0,27.644,975.056,43.883,62914.723,4,1,1,0
5525,16519967,0,27.631,975.030,43.863,62090.711,5,1,1,0
5526,16522957,0,27.636,975.033,43.852,62271.953,6,1,1,0
5527,16525947,0,27.623,975.023,43.832,62271.953,7,1,1,0
5528,16528937,0,27.628,975.023,43.833,62135.922,8,1,1,0
5529,16531927,0,27.628,975.023,43.839,62729.723,9,1,1,0
5530,16534917,0,27.626,975.041,43.839,62362.973,0,1,1,0
5531,16537907,0,27.621,975.021,43.832,62454.258,1,1,1,0
5532,16540897,0,27.626,975.021,43.815,62226.543,2,1,1,0
5533,16543887,0,27.616,975.004,43.778,62090.711,3,1,1,0
5534,16546877,0,27.616,975.028,43.784,62362.973,4,1,1,0
5535,16549867,0,27.616,975.019,43.766,62317.430,5,1,1,0
5536,16552857,0,27.613,975.008,43.783,62454.258,6,1,1,0
5537,16555847,0,27.611,975.025,43.759,62454.258,7,1,1,0
5538,16558837,0,27.603,975.023,43.764,62454.258,8,1,1,0
5539,16561827,0,27.603,975.039,43.764,62454.258,9,1,1,0
5540,16564817,0,27.603,975.025,43.776,62683.645,0,1,1,0
5541,16567807,0,27.596,975.019,43.793,62181.199,1,1,1,0
5542,16570797,0,27.596,975.021,43.763,62545.809,2,1,1,0
5543,16573787,0,27.603,975.044,43.788,62637.633,3,1,1,0
5544,16576777,0,27.591,975.026,43.775,62729.723,4,1,1,0
5545,16579767,0,27.593,975.053,43.811,62868.371,5,1,1,0
5546,16582757,0,27.593,975.056,43.829,63054.188,6,1,1,0
5547,16585747,0,27.596,975.062,43.847,62822.086,7,1,1,0
5548,16588737,0,27.598,975.051,43.853,62500.000,8,1,1,0
5549,16591727,0,27.588,975.049,43.888,62271.953,9,1,1,0
5550,16594717,0,27.598,975.059,43.925,62591.688,0,1,1,0
5551,16597707,0,27.596,975.044,43.943,62317.430,1,1,1,0
5552,16600697,0,27.601,975.051,43.967,62500.000,2,1,1,0
5553,16603687,0,27.593,975.044,43.978,62545.809,3,1,1,0
5554,16606677,0,27.603,975.075,43.992,62362.973,4,1,1,0
5555,16609667,0,27.603,975.066,43.986,62317.430,5,1,1,0
5556,16612657,0,27.598,975.069,44.003,62045.566,6,1,1,0
5557,16615647,0,27.596,975.055,44.021,62181.199,7,1,1,0
5558,16618637,0,27.596,975.053,44.039,62271.953,8,1,1,0
5559,16621627,0,27.598,975.051,44.039,62271.953,9,1,1,0
5560,16624617,0,27.598,975.073,44.063,62181.199,0,1,1,0
5561,16627607,0,27.596,975.055,44.045,62226.543,1,1,1,0
5562,16630597,0,27.596,975.060,44.075,62362.973,2,1,1,0
5563,16633587,0,27.593,975.080,44.086,62914.723,3,1,1,0
5564,16636577,0,27.593,975.071,44.068,62454.258,4,1,1,0
5565,16639567,0,27.596,975.058,44.098,62362.973,5,1,1,0
5566,16642557,0,27.593,975.051,44.092,62637.633,6,1,1,0
5567,16645547,0,27.596,975.058,44.092,62408.582,7,1,1,0
5568,16648537,0,27.598,975.060,44.093,62271.953,8,1,1,0
5569,16651527,0,27.608,975.066,44.112,62500.000,9,1,1,0
5570,16654517,0,27.596,975.065,44.069,62135.922,0,1,1,0
5571,16657507,0,27.601,975.089,44.099,62362.973,1,1,1,0
5572,16660497,0,27.598,975.093,44.081,61910.520,2,1,1,0
5573,16663487,0,27.606,975.093,44.076,61731.371,3,1,1,0
5574,16666477,0,27.596,975.055,44.057,61376.168,4,1,1,0
5575,16669467,0,27.601,975.084,44.069,62408.582,5,1,1,0
5576,16672457,0,27.588,975.058,44.068,62961.141,6,1,1,0
5577,16675447,0,27.591,975.058,44.068,62317.430,7,1,1,0
5578,16678437,0,27.588,975.047,44.056,62000.484,8,1,1,0
5579,16681427,0,27.598,975.082,44.063,62500.000,9,1,1,0
5580,16684417,0,27.593,975.080,44.026,61731.371,0,1,1,0
5581,16687407,0,27.588,975.094,44.050,62545.809,1,1,1,0
5582,16690397,0,27.583,975.070,44.061,61955.469,2,1,1,0
5583,16693387,0,27.583,975.082,44.091,62454.258,3,1,1,0
5584,16696377,0,27.578,975.071,44.084,62454.258,4,1,1,0
5585,16699367,0,27.583,975.079,44.085,62000.484,5,1,1,0
5586,16702357,0,27.578,975.070,44.072,62637.633,6,1,1,0
5587,16705347,0,27.581,975.086,44.067,61955.469,7,1,1,0
5588,16708337,0,27.578,975.088,44.078,62135.922,8,1,1,0
5589,16711327,0,27.576,975.077,44.078,62408.582,9,1,1,0
5590,16714317,0,27.573,975.080,44.054,62454.258,0,1,1,0
5591,16717307,0,27.576,975.105,44.072,62362.973,1,1,1,0
5592,16720297,0,27.573,975.096,44.072,62775.871,2,1,1,0
5593,16723287,0,27.573,975.080,44.078,62408.582,3,1,1,0
5594,16726277,0,27.566,975.083,44.083,61731.371,4,1,1,0
5595,16729267,0,27.558,975.097,44.052,62545.809,5,1,1,0
5596,16732257,0,27.571,975.083,44.048,62914.723,6,1,1,0
5597,16735247,0,27.566,975.072,44.047,62271.953,7,1,1,0
5598,16738237,0,27.553,975.066,44.004,62454.258,8,1,1,0
5599,16741227,0,27.558,975.086,44.028,62500.000,9,1,1,0
5600,16744217,0,27.551,975.077,44.021,62914.723,0,1,1,0
5601,16747207,0,27.551,975.084,44.021,62271.953,1,1,1,0
5602,16750197,0,27.548,975.057,43.997,62408.582,2,1,1,0
5603,16753187,0,27.543,975.047,43.984,62317.430,3,1,1,0
5604,16756177,0,27.538,975.072,43.990,62317.430,4,1,1,0
5605,16759167,0,27.543,975.071,43.984,62317.430,5,1,1,0
5606,16762157,0,27.546,975.075,43.949,62135.922,6,1,1,0
5607,16765147,0,27.538,975.077,43.942,62500.000,7,1,1,0
5608,16768137,0,27.538,975.074,43.930,62729.723,8,1,1,0
5609,16771127,0,27.533,975.077,43.923,62181.199,9,1,1,0
5610,16774117,0,27.530,975.072,43.923,62545.809,0,1,1,0
5611,16777107,0,27.530,975.068,43.917,62454.258,1,1,1,0
5612,16780097,0,27.525,975.080,43.893,61910.520,2,1,1,0
5613,16783087,0,27.523,975.087,43.862,61865.637,3,1,1,0
5614,16786077,0,27.530,975.097,43.881,62775.871,4,1,1,0
5615,16789067,0,27.520,975.078,43.886,61553.258,5,1,1,0
5616,16792057,0,27.523,975.091,43.898,62822.086,6,1,1,0
5617,16795047,0,27.515,975.083,43.903,62408.582,7,1,1,0
5618,16798037,0,27.515,975.076,43.885,63241.105,8,1,1,0
5619,16801027,0,27.518,975.096,43.886,62775.871,9,1,1,0
5620,16804017,0,27.515,975.079,43.891,62683.645,0,1,1,0
5621,16807007,0,27.518,975.063,43.922,62729.723,1,1,1,0
5622,16809997,0,27.523,975.096,43.946,62000.484,2,1,1,0
5623,16812987,0,27.515,975.081,43.927,61910.520,3,1,1,0
5624,16815977,0,27.515,975.070,43.915,63100.812,4,1,1,0
5625,16818967,0,27.518,975.092,43.934,62500.000,5,1,1,0
5626,16821957,0,27.513,975.095,43.951,62591.688,6,1,1,0
5627,16824947,0,27.513,975.088,43.975,62822.086,7,1,1,0
5628,16827937,0,27.515,975.074,43.963,62500.000,8,1,1,0
5629,16830927,0,27.515,975.079,43.933,62775.871,9,1,1,0
5630,16833917,0,27.515,975.101,43.957,63665.754,0,1,1,0
5631,16836907,0,27.520,975.114,43.946,62545.809,1,1,1,0
5632,16839897,0,27.515,975.097,43.969,62729.723,2,1,1,0
5633,16842887,0,27.513,975.086,43.963,62775.871,3,1,1,0
5634,16845877,0,27.518,975.087,43.963,62914.723,4,1,1,0
5635,16848867,0,27.523,975.098,43.952,62362.973,5,1,1,0
5636,16851857,0,27.520,975.114,43.970,62591.688,6,1,1,0
5637,16854847,0,27.525,975.112,44.000,62637.633,7,1,1,0
5638,16857837,0,27.528,975.084,44.013,62500.000,8,1,1,0
5639,16860827,0,27.528,975.093,43.989,62454.258,9,1,1,0
5640,16863817,0,27.533,975.099,43.989,62914.723,0,1,1,0
5641,16866807,0,27.525,975.098,43.946,61865.637,1,1,1,0
5642,16869797,0,27.530,975.095,43.947,62637.633,2,1,1,0
5643,16872787,0,27.528,975.080,43.923,62362.973,3,1,1,0
5644,16875777,0,27.533,975.082,43.923,63288.012,4,1,1,0
5645,16878767,0,27.540,975.090,43.924,63288.012,5,1,1,0
5646,16881757,0,27.543,975.085,43.931,62408.582,6,1,1,0
5647,16884747,0,27.546,975.082,43.901,62683.645,7,1,1,0
5648,16887737,0,27.556,975.102,43.908,63054.188,8,1,1,0
5649,16890727,0,27.553,975.079,43.902,62822.086,9,1,1,0
5650,16893717,0,27.556,975.068,43.908,62545.809,0,1,1,0
5651,16896707,0,27.556,975.077,43.896,62637.633,1,1,1,0
5652,16899697,0,27.566,975.090,43.873,62362.973,2,1,1,0
5653,16902687,0,27.566,975.103,43.861,63007.629,3,1,1,0
5654,16905677,0,27.568,975.103,43.814,62822.086,4,1,1,0
5655,16908667,0,27.571,975.090,43.820,63147.508,5,1,1,0
5656,16911657,0,27.573,975.096,43.832,62500.000,6,1,1,0
5657,16914647,0,27.578,975.086,43.827,62500.000,7,1,1,0
5658,16917637,0,27.583,975.111,43.822,62868.371,8,1,1,0
5659,16920627,0,27.593,975.112,43.799,62822.086,9,1,1,0
5660,16923617,0,27.591,975.110,43.787,63147.508,0,1,1,0
5661,16926607,0,27.596,975.114,43.775,63054.188,1,1,1,0
5662,16929597,0,27.588,975.090,43.786,62822.086,2,1,1,0
5663,16932587,0,27.601,975.089,43.776,62454.258,3,1,1,0
5664,16935577,0,27.601,975.105,43.770,62637.633,4,1,1,0
5665,16938567,0,27.611,975.090,43.759,63147.508,5,1,1,0
5666,16941557,0,27.611,975.113,43.783,62637.633,6,1,1,0
5667,16944547,0,27.613,975.106,43.789,62822.086,7,1,1,0
5668,16947537,0,27.616,975.094,43.766,62822.086,8,1,1,0
5669,16950527,0,27.623,975.109,43.814,62822.086,9,1,1,0
5670,16953517,0,27.623,975.091,43.784,62408.582,0,1,1,0
